season,T,hour,power,dayName,isHoliday,top5TOfSeason,weeksSincePeak,isMoPeak
winter,med,night,low,Sunday,n,n,0,n
winter,med,night,med,Sunday,n,n,0,n
winter,med,night,low,Sunday,n,n,0,n
winter,med,night,low,Sunday,n,n,0,n
winter,med,night,low,Sunday,n,n,0,n
winter,med,night,low,Monday,n,n,0,n
winter,med,night,low,Monday,n,n,0,n
winter,low,night,low,Monday,n,n,0,n
winter,low,night,low,Monday,n,n,0,n
winter,low,night,low,Monday,n,n,0,n
winter,low,night,low,Monday,n,n,0,n
winter,low,night,low,Monday,n,n,0,n
winter,low,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,day,med,Monday,n,n,0,n
winter,med,night,med,Monday,n,n,0,n
winter,med,night,med,Monday,n,n,0,n
winter,med,night,med,Monday,n,n,0,n
winter,med,night,med,Monday,n,n,0,n
winter,med,night,med,Monday,n,n,0,n
winter,med,night,med,Monday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,day,med,Tuesday,n,n,0,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,low,Tuesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,day,med,Wednesday,n,n,1,n
winter,med,day,med,Wednesday,n,n,1,n
winter,med,day,med,Wednesday,n,n,1,n
winter,med,day,med,Wednesday,n,n,1,n
winter,hi,day,med,Wednesday,n,n,1,n
winter,hi,day,med,Wednesday,n,n,1,n
winter,hi,day,med,Wednesday,n,n,1,n
winter,hi,day,med,Wednesday,n,n,1,n
winter,hi,day,med,Wednesday,n,n,1,n
winter,hi,day,med,Wednesday,n,n,1,n
winter,hi,night,med,Wednesday,n,n,1,n
winter,hi,night,med,Wednesday,n,n,1,n
winter,hi,night,med,Wednesday,n,n,1,n
winter,hi,night,med,Wednesday,n,n,1,n
winter,med,night,med,Wednesday,n,n,1,n
winter,med,night,low,Wednesday,n,n,1,n
winter,med,night,low,Thursday,n,n,1,n
winter,low,night,low,Thursday,n,n,1,n
winter,med,night,low,Thursday,n,n,1,n
winter,med,night,low,Thursday,n,n,1,n
winter,med,night,low,Thursday,n,n,1,n
winter,med,night,low,Thursday,n,n,1,n
winter,med,night,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,day,med,Thursday,n,n,1,n
winter,med,night,med,Thursday,n,n,1,n
winter,med,night,med,Thursday,n,n,1,n
winter,med,night,med,Thursday,n,n,1,n
winter,med,night,med,Thursday,n,n,1,n
winter,low,night,med,Thursday,n,n,1,n
winter,low,night,med,Thursday,n,n,1,n
winter,low,night,low,Friday,n,n,1,n
winter,med,night,low,Friday,n,n,1,n
winter,low,night,low,Friday,n,n,1,n
winter,low,night,low,Friday,n,n,1,n
winter,low,night,low,Friday,n,n,1,n
winter,low,night,low,Friday,n,n,1,n
winter,low,night,low,Friday,n,n,1,n
winter,low,day,med,Friday,n,n,1,n
winter,low,day,med,Friday,n,n,1,n
winter,low,day,med,Friday,n,n,1,n
winter,low,day,med,Friday,n,n,1,n
winter,low,day,med,Friday,n,n,1,n
winter,med,day,med,Friday,n,n,1,n
winter,med,day,med,Friday,n,n,1,n
winter,med,day,med,Friday,n,n,1,n
winter,med,day,med,Friday,n,n,1,n
winter,med,day,med,Friday,n,n,1,n
winter,med,day,med,Friday,n,n,1,n
winter,med,night,med,Friday,n,n,1,n
winter,med,night,med,Friday,n,n,1,n
winter,med,night,med,Friday,n,n,1,n
winter,med,night,med,Friday,n,n,1,n
winter,med,night,med,Friday,n,n,1,n
winter,med,night,low,Friday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,day,med,Saturday,n,n,1,n
winter,med,day,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Saturday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,low,night,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,day,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,low,night,low,Sunday,n,n,1,n
winter,low,night,low,Sunday,n,n,1,n
winter,low,night,low,Sunday,n,n,1,n
winter,med,night,low,Sunday,n,n,1,n
winter,low,night,low,Sunday,n,n,1,n
winter,low,night,low,Monday,n,n,1,n
winter,med,night,low,Monday,n,n,1,n
winter,low,night,low,Monday,n,n,1,n
winter,low,night,low,Monday,n,n,1,n
winter,low,night,low,Monday,n,n,1,n
winter,low,night,low,Monday,n,n,1,n
winter,low,night,low,Monday,n,n,1,n
winter,low,day,low,Monday,n,n,1,n
winter,low,day,med,Monday,n,n,1,n
winter,low,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,day,med,Monday,n,n,1,n
winter,med,night,med,Monday,n,n,1,n
winter,med,night,med,Monday,n,n,1,n
winter,med,night,med,Monday,n,n,1,n
winter,med,night,med,Monday,n,n,1,n
winter,med,night,med,Monday,n,n,1,n
winter,med,night,med,Monday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,low,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,med,day,med,Tuesday,n,n,1,n
winter,hi,day,med,Tuesday,n,n,1,n
winter,hi,day,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,1,n
winter,med,night,med,Tuesday,n,n,2,n
winter,med,night,med,Tuesday,n,n,2,n
winter,med,night,med,Tuesday,n,n,2,n
winter,low,night,med,Tuesday,n,n,2,n
winter,med,night,med,Tuesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,day,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Wednesday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,night,low,Thursday,n,n,2,n
winter,low,night,low,Thursday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,night,low,Thursday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,low,day,med,Thursday,n,n,2,n
winter,med,day,med,Thursday,n,n,2,n
winter,med,day,med,Thursday,n,n,2,n
winter,med,day,med,Thursday,n,n,2,n
winter,med,day,med,Thursday,n,n,2,n
winter,med,night,med,Thursday,n,n,2,n
winter,med,night,med,Thursday,n,n,2,n
winter,med,night,med,Thursday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,night,med,Thursday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,low,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,low,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,day,med,Friday,n,n,2,n
winter,low,day,med,Friday,n,n,2,n
winter,low,day,med,Friday,n,n,2,n
winter,low,day,med,Friday,n,n,2,n
winter,low,day,med,Friday,n,n,2,n
winter,low,day,med,Friday,n,n,2,n
winter,med,day,med,Friday,n,n,2,n
winter,med,day,med,Friday,n,n,2,n
winter,med,day,med,Friday,n,n,2,n
winter,med,day,med,Friday,n,n,2,n
winter,med,day,med,Friday,n,n,2,n
winter,med,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Friday,n,n,2,n
winter,low,night,med,Saturday,n,n,2,n
winter,med,night,low,Saturday,n,n,2,n
winter,low,night,low,Saturday,n,n,2,n
winter,low,night,low,Saturday,n,n,2,n
winter,low,night,med,Saturday,n,n,2,n
winter,low,night,low,Saturday,n,n,2,n
winter,low,day,low,Saturday,n,n,2,n
winter,low,day,low,Saturday,n,n,2,n
winter,low,day,low,Saturday,n,n,2,n
winter,med,day,med,Saturday,n,n,2,n
winter,med,day,med,Saturday,n,n,2,n
winter,med,day,med,Saturday,n,n,2,n
winter,med,day,low,Saturday,n,n,2,n
winter,med,day,low,Saturday,n,n,2,n
winter,med,day,low,Saturday,n,n,2,n
winter,med,day,low,Saturday,n,n,2,n
winter,med,day,low,Saturday,n,n,2,n
winter,med,night,low,Saturday,n,n,2,n
winter,med,night,low,Saturday,n,n,2,n
winter,med,night,low,Saturday,n,n,2,n
winter,med,night,low,Saturday,n,n,2,n
winter,low,night,low,Saturday,n,n,2,n
winter,med,night,low,Saturday,n,n,2,n
winter,med,night,low,Sunday,n,n,2,n
winter,low,night,low,Sunday,n,n,2,n
winter,med,night,low,Sunday,n,n,2,n
winter,med,night,low,Sunday,n,n,2,n
winter,med,night,low,Sunday,n,n,2,n
winter,med,night,low,Sunday,n,n,2,n
winter,med,night,low,Sunday,n,n,2,n
winter,low,day,low,Sunday,n,n,2,n
winter,low,day,low,Sunday,n,n,2,n
winter,low,day,low,Sunday,n,n,2,n
winter,low,day,low,Sunday,n,n,2,n
winter,low,day,low,Sunday,n,n,2,n
winter,med,day,med,Sunday,n,n,2,n
winter,med,day,med,Sunday,n,n,2,n
winter,med,day,med,Sunday,n,n,2,n
winter,med,day,med,Sunday,n,n,2,n
winter,med,day,med,Sunday,n,n,2,n
winter,med,day,med,Sunday,n,n,2,n
winter,med,night,med,Sunday,n,n,2,n
winter,low,night,med,Sunday,n,n,2,n
winter,low,night,med,Sunday,n,n,2,n
winter,low,night,med,Sunday,n,n,2,n
winter,low,night,low,Sunday,n,n,2,n
winter,low,night,low,Sunday,n,n,2,n
winter,low,night,low,Monday,n,n,2,n
winter,low,night,low,Monday,n,n,2,n
winter,low,night,med,Monday,n,n,2,n
winter,low,night,low,Monday,n,n,2,n
winter,low,night,low,Monday,n,n,2,n
winter,low,night,low,Monday,n,n,2,n
winter,low,night,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,low,day,med,Monday,n,n,2,n
winter,med,day,med,Monday,n,n,2,n
winter,med,day,med,Monday,n,n,2,n
winter,med,night,med,Monday,n,n,2,n
winter,med,night,med,Monday,n,n,2,n
winter,med,night,med,Monday,n,n,2,n
winter,low,night,med,Monday,n,n,2,n
winter,low,night,med,Monday,n,n,2,n
winter,low,night,med,Monday,n,n,2,n
winter,low,night,med,Tuesday,n,n,2,n
winter,low,night,low,Tuesday,n,n,2,n
winter,low,night,low,Tuesday,n,n,2,n
winter,low,night,med,Tuesday,n,n,2,n
winter,low,night,med,Tuesday,n,n,2,n
winter,low,night,med,Tuesday,n,n,2,n
winter,low,night,med,Tuesday,n,n,2,n
winter,low,day,med,Tuesday,n,n,2,n
winter,low,day,med,Tuesday,n,n,2,n
winter,low,day,med,Tuesday,n,n,2,n
winter,low,day,med,Tuesday,n,n,2,n
winter,low,day,med,Tuesday,n,n,2,n
winter,med,day,med,Tuesday,n,n,2,n
winter,med,day,med,Tuesday,n,n,2,n
winter,med,day,med,Tuesday,n,n,2,n
winter,med,day,med,Tuesday,n,n,2,n
winter,med,day,med,Tuesday,n,n,2,n
winter,med,day,med,Tuesday,n,n,2,n
winter,med,night,med,Tuesday,n,n,2,n
winter,med,night,med,Tuesday,n,n,2,n
winter,med,night,med,Tuesday,n,n,3,n
winter,med,night,med,Tuesday,n,n,3,n
winter,med,night,med,Tuesday,n,n,3,n
winter,med,night,low,Tuesday,n,n,3,n
winter,med,night,low,Wednesday,n,n,3,n
winter,med,night,low,Wednesday,n,n,3,n
winter,low,night,low,Wednesday,n,n,3,n
winter,low,night,low,Wednesday,n,n,3,n
winter,low,night,low,Wednesday,n,n,3,n
winter,med,night,low,Wednesday,n,n,3,n
winter,med,night,low,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,day,med,Wednesday,n,n,3,n
winter,med,night,med,Wednesday,n,n,3,n
winter,med,night,med,Wednesday,n,n,3,n
winter,med,night,med,Wednesday,n,n,3,n
winter,med,night,med,Wednesday,n,n,3,n
winter,med,night,med,Wednesday,n,n,3,n
winter,med,night,low,Wednesday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,night,low,Thursday,n,n,3,n
winter,med,day,low,Thursday,n,n,3,n
winter,med,day,med,Thursday,n,n,3,n
winter,med,day,med,Thursday,n,n,3,n
winter,med,day,med,Thursday,n,n,3,n
winter,med,day,med,Thursday,n,n,3,n
winter,hi,day,med,Thursday,n,n,3,n
winter,hi,day,med,Thursday,n,n,3,n
winter,hi,day,med,Thursday,n,n,3,n
winter,hi,day,med,Thursday,n,n,3,n
winter,hi,day,med,Thursday,n,n,3,n
winter,hi,day,med,Thursday,n,n,3,n
winter,med,night,med,Thursday,n,n,3,n
winter,med,night,med,Thursday,n,n,3,n
winter,med,night,med,Thursday,n,n,3,n
winter,med,night,med,Thursday,n,n,3,n
winter,med,night,med,Thursday,n,n,3,n
winter,med,night,med,Thursday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,day,low,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,day,med,Friday,n,n,3,n
winter,med,night,med,Friday,n,n,3,n
winter,med,night,med,Friday,n,n,3,n
winter,med,night,med,Friday,n,n,3,n
winter,med,night,med,Friday,n,n,3,n
winter,med,night,med,Friday,n,n,3,n
winter,med,night,low,Friday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,day,med,Saturday,n,n,3,n
winter,med,night,med,Saturday,n,n,3,n
winter,med,night,med,Saturday,n,n,3,n
winter,med,night,med,Saturday,n,n,3,n
winter,med,night,med,Saturday,n,n,3,n
winter,low,night,med,Saturday,n,n,3,n
winter,med,night,low,Saturday,n,n,3,n
winter,med,night,low,Sunday,n,n,3,n
winter,med,night,low,Sunday,n,n,3,n
winter,low,night,low,Sunday,n,n,3,n
winter,low,night,low,Sunday,n,n,3,n
winter,low,night,low,Sunday,n,n,3,n
winter,low,night,low,Sunday,n,n,3,n
winter,low,night,low,Sunday,n,n,3,n
winter,low,day,low,Sunday,n,n,3,n
winter,low,day,low,Sunday,n,n,3,n
winter,low,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,day,low,Sunday,n,n,3,n
winter,med,night,low,Sunday,n,n,3,n
winter,med,night,low,Sunday,n,y,3,n
winter,med,night,low,Sunday,n,y,3,n
winter,med,night,low,Sunday,n,y,3,n
winter,med,night,low,Sunday,n,y,3,n
winter,med,night,low,Sunday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,day,low,Monday,n,y,3,n
winter,med,day,med,Monday,n,y,3,n
winter,med,day,med,Monday,n,y,3,n
winter,med,day,med,Monday,n,y,3,n
winter,med,day,med,Monday,n,y,3,n
winter,med,day,med,Monday,n,y,3,n
winter,med,day,med,Monday,n,y,3,n
winter,med,night,med,Monday,n,y,3,n
winter,med,night,med,Monday,n,y,3,n
winter,med,night,med,Monday,n,y,3,n
winter,med,night,low,Monday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,day,med,Tuesday,n,y,3,n
winter,med,night,med,Tuesday,n,y,3,n
winter,med,night,med,Tuesday,n,y,3,n
winter,med,night,med,Tuesday,n,y,3,n
winter,med,night,med,Tuesday,n,y,3,n
winter,med,night,med,Tuesday,n,y,3,n
winter,med,night,low,Tuesday,n,y,3,n
winter,med,night,low,Wednesday,n,y,3,n
winter,med,night,low,Wednesday,n,y,3,n
winter,med,night,low,Wednesday,n,y,3,n
winter,med,night,low,Wednesday,n,y,4,n
winter,med,night,low,Wednesday,n,y,4,n
winter,med,night,low,Wednesday,n,y,4,n
winter,med,day,low,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,day,med,Wednesday,n,y,4,n
winter,med,night,med,Wednesday,n,y,4,n
winter,med,night,med,Wednesday,n,y,4,n
winter,med,night,med,Wednesday,n,y,4,n
winter,med,night,med,Wednesday,n,y,4,n
winter,med,night,med,Wednesday,n,y,4,n
winter,med,night,low,Wednesday,n,y,4,n
winter,hi,night,low,Thursday,n,y,4,n
winter,med,night,low,Thursday,n,y,4,n
winter,med,night,low,Thursday,n,y,4,n
winter,med,night,low,Thursday,n,y,4,n
winter,med,night,low,Thursday,n,y,4,n
winter,med,night,low,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,med,day,med,Thursday,n,y,4,n
winter,hi,day,med,Thursday,n,y,4,n
winter,hi,day,med,Thursday,n,y,4,n
winter,hi,day,med,Thursday,n,y,4,n
winter,hi,day,med,Thursday,n,y,4,n
winter,hi,night,med,Thursday,n,y,4,n
winter,hi,night,med,Thursday,n,y,4,n
winter,hi,night,med,Thursday,n,y,4,n
winter,hi,night,med,Thursday,n,y,4,n
winter,hi,night,med,Thursday,n,y,4,n
winter,hi,night,med,Thursday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,day,med,Friday,n,y,4,n
winter,hi,night,med,Friday,n,y,4,n
winter,hi,night,med,Friday,n,y,4,n
winter,hi,night,med,Friday,n,y,4,n
winter,hi,night,med,Friday,n,y,4,n
winter,hi,night,med,Friday,n,y,4,n
winter,hi,night,low,Friday,n,y,4,n
winter,med,night,low,Saturday,n,y,4,n
winter,med,night,low,Saturday,n,y,4,n
winter,med,night,low,Saturday,n,y,4,n
winter,med,night,low,Saturday,n,y,4,n
winter,med,night,low,Saturday,n,y,4,n
winter,med,night,low,Saturday,n,y,4,n
winter,med,day,low,Saturday,n,y,4,n
winter,med,day,low,Saturday,n,y,4,n
winter,med,day,low,Saturday,n,y,4,n
winter,hi,day,low,Saturday,n,y,4,n
winter,hi,day,low,Saturday,n,y,4,n
winter,hi,day,low,Saturday,n,y,4,n
winter,hi,day,med,Saturday,n,y,4,n
winter,hi,day,med,Saturday,n,y,4,n
